actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,terminal_reward_mean,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
1.0,topk-and-weak-margin,3,-0.2926275298620264,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,48,0.0,0.0,0.0,0.01,0,0.0,3,0.003,30,rulebase,14,18,tempered_current_logits,0,-0.5380838106696805,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.625,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.12916583674294607,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.01,0,0.0,3,0.003,11,rulebase,14,10,tempered_current_logits,0,-0.4059917898405166,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-0.35714285714285715,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.14534070662089757,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,14,0.0,0.0,0.0,0.01,0,0.0,3,0.003,5,rulebase,14,9,tempered_current_logits,0,-0.0774292413677488,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,0.10714285714285714,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.18523921445012093,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,16,0.0,0.0,0.0,0.01,0,0.0,3,0.003,9,rulebase,14,7,tempered_current_logits,0,-0.40494562312960625,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.46875,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.1371199559597742,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.01,0,0.0,3,0.003,11,rulebase,14,10,tempered_current_logits,0,-0.4118109004838126,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.35714285714285715,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.011147464576520418,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.01,0,0.0,3,0.003,9,rulebase,14,10,tempered_current_logits,0,-0.26347994961236654,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.21052631578947367,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.05860752002759413,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.01,0,0.0,3,0.003,11,rulebase,14,11,tempered_current_logits,0,-0.3308326622301882,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,-0.3409090909090909,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.02842954585426732,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.01,0,0.0,3,0.003,9,rulebase,14,10,tempered_current_logits,0,-0.26349436452514247,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.23684210526315788,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.39152082055807114,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,16,0.0,0.0,0.0,0.01,0,0.0,3,0.003,11,rulebase,14,5,tempered_current_logits,0,-0.6441162880510092,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-0.75,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.12239078804850578,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,16,0.0,0.0,0.0,0.01,0,0.0,3,0.003,7,rulebase,14,9,tempered_current_logits,0,-0.1453772932291031,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.125,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.28491188486417135,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.01,0,0.0,3,0.003,9,rulebase,14,6,tempered_current_logits,0,-0.5473409394423167,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.5333333333333333,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.314086453481154,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,11,0.0,0.0,0.0,0.01,0,0.0,3,0.003,7,rulebase,14,4,tempered_current_logits,0,-0.5567715967243368,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-0.6363636363636364,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.3081457018852234,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,5,0.0,0.0,0.0,0.01,0,0.0,3,0.003,2,rulebase,14,3,tempered_current_logits,0,-0.030305588245391847,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,0.0,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.05606970191001892,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,2,0.0,0.0,0.0,0.01,0,0.0,3,0.003,1,rulebase,14,1,tempered_current_logits,0,-0.1482125222682953,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,-0.25,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.12898023277521134,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,25,0.0,0.0,0.0,0.01,1,0.0,3,0.003,10,rulebase,14,15,tempered_current_logits,0,-0.3235865733027458,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.14,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.2424848618961516,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.01,1,0.0,3,0.003,8,rulebase,14,13,tempered_current_logits,0,-0.26616235574086505,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-0.11904761904761904,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.09579705198605855,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.01,1,0.0,3,0.003,9,rulebase,14,12,tempered_current_logits,0,-0.3154407186167581,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.19047619047619047,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.3073386363685131,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.01,1,0.0,3,0.003,7,rulebase,14,13,tempered_current_logits,0,-0.15554505512118338,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,0.0,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.5090624259577857,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.01,1,0.0,3,0.003,3,rulebase,14,15,tempered_current_logits,0,0.07008279280530082,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,0.4166666666666667,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.43293128281154414,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.01,1,0.0,3,0.003,5,rulebase,14,17,tempered_current_logits,0,0.006689907305619933,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,0.18181818181818182,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.02949600915114085,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.01,1,0.0,3,0.003,7,rulebase,14,11,tempered_current_logits,0,-0.3586402651336458,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,-0.19444444444444445,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.0674851887366351,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.01,1,0.0,3,0.003,9,rulebase,14,8,tempered_current_logits,0,-0.5453876116696526,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.4117647058823529,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.014445847272872925,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.01,1,0.0,3,0.003,7,rulebase,14,8,tempered_current_logits,0,-0.35512087245782215,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-0.3,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.13812697785241262,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.01,1,0.0,3,0.003,13,rulebase,14,8,tempered_current_logits,0,-0.5671374400456747,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.5952380952380952,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.18802921275297801,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.01,1,0.0,3,0.003,5,rulebase,14,10,tempered_current_logits,0,-0.25689256489276885,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.06666666666666667,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.008544636123320636,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.01,1,0.0,3,0.003,9,rulebase,14,8,tempered_current_logits,0,-0.43615127223379474,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-0.47058823529411764,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.15682847632302177,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,9,0.0,0.0,0.0,0.01,1,0.0,3,0.003,4,rulebase,14,5,tempered_current_logits,0,-0.2733531925413344,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,-0.2222222222222222,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.9910082221031189,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1,0.0,0.0,0.0,0.01,1,0.0,3,0.003,0,rulebase,14,1,tempered_current_logits,0,0.5095825791358948,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,1.0,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.28895627663416024,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,34,0.0,0.0,0.0,0.01,2,0.0,3,0.003,12,rulebase,14,22,tempered_current_logits,0,-0.1610151923754636,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,0.0,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.21266632080078124,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,25,0.0,0.0,0.0,0.01,2,0.0,3,0.003,10,rulebase,14,15,tempered_current_logits,0,-0.22281371176242828,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-0.1,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.06497272849082947,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.01,2,0.0,3,0.003,12,rulebase,14,10,tempered_current_logits,0,-0.488462510434064,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.4772727272727273,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.15935463026950233,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.01,2,0.0,3,0.003,11,rulebase,14,8,tempered_current_logits,0,-0.5755448192358017,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.5,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.029898010194301605,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.01,2,0.0,3,0.003,13,rulebase,14,11,tempered_current_logits,0,-0.46036428461472195,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.4791666666666667,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.21374283730983734,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.01,2,0.0,3,0.003,9,rulebase,14,13,tempered_current_logits,0,-0.2328973818909038,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.09090909090909091,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,-0.2138900634917346,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,11,0.0,0.0,0.0,0.01,2,0.0,3,0.003,7,rulebase,14,4,tempered_current_logits,0,-0.5875494439493526,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,-0.6818181818181818,8,0.0,0.75,0
1.0,topk-and-weak-margin,3,0.06245041290918986,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.01,2,0.0,3,0.003,7,rulebase,14,8,tempered_current_logits,0,-0.3826757033665975,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.26666666666666666,8,0.0,0.75,0
