action_canonical_key,action_index,action_type,actor,actor_update_dropped,actor_update_keep,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_normalized,advantage_raw,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,delta_needed_to_flip_top1,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,episode_id,final_rank,iteration,legal_count,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,old_log_prob,old_value,opponent_mode,outside_support_delta_mode,pilot_config_id,prior_top1_margin_to_second,prior_top1_prob,ratio_mode,rerun_config_id,return,reward,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_is_prior_top1,selected_prior_prob,selected_prior_rank,source_config_id,step_index,support_policy_mode,teacher_best_action_canonical_key,teacher_best_action_index,teacher_best_prior_rank,teacher_confidence,teacher_confidence_entropy_pass,teacher_confidence_gate,teacher_confidence_gate_keep,teacher_confidence_margin_pass,teacher_confidence_prior_agree_pass,teacher_contract_version,teacher_entropy,teacher_entropy_max,teacher_margin_min,teacher_margin_top1_to_second,teacher_prior_agree,teacher_prior_agree_min,teacher_prior_topk_action_indices_json,teacher_prior_topk_actions_json,teacher_prior_topk_logits_json,teacher_rule_top1_rank,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_topk_probs_json,teacher_topk_scores_json,teacher_version,terminal_reward,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold
0|tile=11|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.8593445420265198,1.0412920713424683,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,f3e222c5,1,0,11,0.0,3,0.001,-1.3409533500671387,-0.5945040583610535,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.4467880129814148,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03325492516160011,3,93,192,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.1287725],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=1|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.8998382091522217,1.0642404556274414,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,f3e222c5,1,0,11,0.0,3,0.001,-1.3407397270202637,-0.5642403960227966,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.5000000596046448,0.5,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03328819200396538,2,93,208,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.01978028],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=18|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.3216002881526947,0.3720325827598572,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,13,0.0,3,0.001,-1.3409514427185059,-0.07220566272735596,rulebase,zero,0,3.0,0.6273238062858582,tempered_current_logits,0,0.2998269200325012,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.031201399862766266,3,93,0,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-3.18193746],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.2079266607761383,0.4364531636238098,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,13,0.0,3,0.001,-1.3409544229507446,-0.11480358988046646,rulebase,zero,0,3.0,0.6273238062858582,tempered_current_logits,0,0.32164958119392395,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.031201399862766266,3,93,16,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.63569808],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=0|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.10304215550422668,0.49589282274246216,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,13,0.0,3,0.001,-1.340779423713684,-0.14944860339164734,rulebase,zero,0,3.0,0.6274797320365906,tempered_current_logits,0,0.3464442193508148,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.031240373849868774,2,93,32,support-only-topk,0|tile=20|consumed=|from=-1|flags=0,2,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[2],"[""0|tile=20|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.79940039],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=20|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.07566703855991364,0.5114067196846008,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-0.7406940460205078,-0.1393921822309494,rulebase,zero,0,3.0,0.6474863886833191,tempered_current_logits,0,0.37201452255249023,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6474863886833191,1,93,48,support-only-topk,0|tile=20|consumed=|from=-1|flags=0,1,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[1],"[""0|tile=20|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.54205024],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=26|consumed=|from=-1|flags=0,8,0,0,False,True,0.75,topk,3,0.0612427219748497,0.5889955759048462,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-0.7407466769218445,-0.1875312328338623,rulebase,zero,0,3.0,0.6473409533500671,tempered_current_logits,0,0.4014643430709839,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6473409533500671,1,93,64,support-only-topk,0|tile=26|consumed=|from=-1|flags=0,8,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[8],"[""0|tile=26|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.98376179],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.037533923983573914,0.5755594372749329,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-1.3407723903656006,-0.14531715214252472,rulebase,zero,0,3.0,0.6474446654319763,tempered_current_logits,0,0.43024230003356934,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.032234370708465576,2,93,80,support-only-topk,0|tile=22|consumed=|from=-1|flags=1,3,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[3],"[""0|tile=22|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.2377944],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=10|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,0.1258523315191269,0.6256108283996582,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,13,0.0,3,0.001,-0.7406564950942993,-0.16408796608448029,rulebase,zero,0,3.000999927520752,0.6275189518928528,tempered_current_logits,0,0.4615228772163391,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6275189518928528,1,93,96,support-only-topk,0|tile=10|consumed=|from=-1|flags=1,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=10|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.56039339],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=3|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.2204139679670334,0.6792003512382507,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-1.3409157991409302,-0.18371747434139252,rulebase,zero,0,3.0,0.6474446654319763,tempered_current_logits,0,0.495482861995697,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.032202158123254776,3,93,112,support-only-topk,0|tile=22|consumed=|from=-1|flags=0,3,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[3],"[""0|tile=22|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.37164539],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.3728294372558594,0.7655765414237976,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-1.3408689498901367,-0.23181486129760742,rulebase,zero,0,3.000999927520752,0.6475072503089905,tempered_current_logits,0,0.5337616801261902,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03220526874065399,2,93,128,support-only-topk,0|tile=18|consumed=|from=-1|flags=1,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=18|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-3.33828402],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=27|consumed=|from=-1|flags=0,9,0,0,False,True,0.75,topk,3,0.4189826250076294,0.7917322516441345,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-0.7407519817352295,-0.21838395297527313,rulebase,zero,0,3.0,0.6473202109336853,tempered_current_logits,0,0.5733482837677002,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6473202109336853,1,93,144,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,9,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[9],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-1.49183059],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=22|consumed=|from=-1|flags=0,4,0,0,False,True,0.75,topk,3,0.541770875453949,0.8613182306289673,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,12,0.0,3,0.001,-0.740760087966919,-0.244904026389122,rulebase,zero,0,3.0,0.6474239230155945,tempered_current_logits,0,0.6164141893386841,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6474239230155945,1,93,160,support-only-topk,0|tile=22|consumed=|from=-1|flags=0,4,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[4],"[""0|tile=22|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.50829685],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=18|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.6415475606918335,0.9178631901741028,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,11,0.0,3,0.001,-1.3407738208770752,-0.25555580854415894,rulebase,zero,0,3.0,0.6686775088310242,tempered_current_logits,0,0.6623073816299438,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.033291492611169815,2,93,176,support-only-topk,0|tile=8|consumed=|from=-1|flags=0,7,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[7],"[""0|tile=8|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.62424231],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=8|consumed=|from=-1|flags=0,7,0,0,False,True,0.75,topk,3,0.7774948477745056,0.9949066042900085,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,11,0.0,3,0.001,-0.7407534718513489,-0.282853901386261,rulebase,zero,0,3.0,0.6686775088310242,tempered_current_logits,0,0.7120527029037476,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686775088310242,1,93,192,support-only-topk,0|tile=8|consumed=|from=-1|flags=0,7,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[7],"[""0|tile=8|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.30774629],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=10|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,0.8410582542419434,1.0309289693832397,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,73e14ab6,0,0,11,0.0,3,0.001,-0.7406648397445679,-0.2673298120498657,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,0.763599157333374,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6688328385353088,1,93,208,support-only-topk,0|tile=10|consumed=|from=-1|flags=1,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=10|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.11368173],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=25|consumed=|from=-1|flags=0,6,0,0,False,True,0.75,topk,3,0.8475198149681091,1.0345908403396606,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,10,0.0,3,0.001,-0.7407515645027161,-0.21926210820674896,rulebase,zero,0,3.0,0.6914920806884766,tempered_current_logits,0,0.8153287172317505,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6914920806884766,1,93,224,support-only-topk,0|tile=25|consumed=|from=-1|flags=0,6,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[6],"[""0|tile=25|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.38430226],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=29|consumed=|from=-1|flags=0,9,0,0,False,True,0.75,topk,3,0.9026145935058594,1.0658138990402222,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,10,0.0,3,0.001,-0.7407540678977966,-0.19719456136226654,rulebase,zero,0,3.0,0.6914212107658386,tempered_current_logits,0,0.8686193227767944,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6914212107658386,1,93,240,support-only-topk,0|tile=29|consumed=|from=-1|flags=0,9,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[9],"[""0|tile=29|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.41271043],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=29|consumed=|from=-1|flags=0,10,0,0,False,True,0.75,topk,3,1.2298009395599365,1.2512353658676147,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,73e14ab6,0,0,11,0.0,3,0.001,-0.7407529354095459,-0.32005423307418823,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.9311811327934265,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686112284660339,1,93,256,support-only-topk,0|tile=29|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=29|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.36742106],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
